Start,YLow,YVAL,YPOC,YVAH,YHigh,SessionOpen,HourClose,LinRegAlpha,LinRegBeta,LinRegR2,YNakedLowDistPct,YNakedVALDistPct,YNakedPOCDistPct,YNakedVAHDistPct,YNakedHighDistPct,CrossYLow,CrossYVAL,CrossYPOC,CrossYVAH,CrossYHigh
2018-10-31T00:00:00Z,6318,6325.373737373738,6341.595959595959,6360.030303030303,6390,6330.01,6343.91,6332.8669836065565,0.20376326757432453,0.8792839638819774,-0.004084231964198713,-0.002921898738516501,-0.00036476564201580686,0.002541067422189651,0.007265235477804721,true,true,true,true,true
2018-11-01T00:00:00Z,6252,6319.50505050505,6332.676767676768,6380.424242424242,6414,6369.52,6366.45,6374.052125683062,-0.21876132258960776,0.4321374196955825,-0.01797705157505357,-0.0073738032176408315,-0.005304876708877341,0.0021949818853901656,0.007468840562636977,false,false,false,true,true
2018-11-02T00:00:00Z,6353,6354.656565656565,6366.252525252526,6378.676767676768,6434,6410,6452,6412.214715846995,0.440269519310923,0.7980137101656796,-0.015344079355238686,-0.015087327083607353,-0.013290061182187595,-0.011364419144952315,-0.002789832610043397,false,false,false,false,true
2018-11-03T00:00:00Z,6397,6414.878787878788,6426.79797979798,6436.929292929293,6455,6432.8,6428.84,6433.5663879781405,-0.14936343428730572,0.5470685089124594,-0.004952681976841879,-0.002171653380891756,-0.0003176343169250544,0.001258281887446748,0.004069163332731854,true,true,true,false,false
2018-11-04T00:00:00Z,6349,6349,6368.777777777777,6402.040404040404,6437,6388,6372.01,6375.212377049177,-0.07519922200611481,0.03551264892785155,-0.0036111054439651254,-0.0036111054439651254,-0.0005072531622239834,0.004712862038886235,0.010199293472546304,false,false,true,true,true
2018-11-05T00:00:00Z,6360,6360,6406.666666666667,6423.777777777777,6513,6485.85,6492.85,6480.294743169397,0.00646068352320123,0.0004060331113195925,-0.020460968603925912,-0.020460968603925912,-0.013273575291795342,-0.01063819774401426,0.0031034137551305876,false,false,false,false,false
2018-11-06T00:00:00Z,6435,6453.10101010101,6472.49494949495,6480.89898989899,6498,6468.99,6462.21,6473.437398907105,-0.16229035843289624,0.745943624256368,-0.004210633823413358,-0.001409578131783141,0.0015915529663922427,0.002892043108934909,0.005538352978315462,false,true,true,true,true
2018-11-07T00:00:00Z,6447,6473.444444444444,6489,6505.333333333333,6523,6522.73,6563.54,6523.870420765025,1.126415115309809,0.5128800134054139,-0.017755662340749042,-0.013726671210285245,-0.01135667642765946,-0.008868181905902444,-0.006176544974205987,false,false,false,false,false
2018-11-08T00:00:00Z,6513,6564.393939393939,6577.969696969697,6594.454545454545,6608,6578.46,6576.02,6586.341754098361,-0.0753306474020561,0.17650316090515128,-0.009583304187031128,-0.0017679478782092208,0.00029648586374380866,0.0028032982646866347,0.0048631238956085236,true,true,true,false,false
2018-11-09T00:00:00Z,6473,6497.242424242424,6531.181818181818,6563.909090909091,6592,6479.84,6476.77,6481.409087431694,-0.047635732147817196,0.10510694548100441,-0.0005820802653175018,0.0031609003009870017,0.008401073093813364,0.013454096858324528,0.0177912755895299,true,true,false,false,false
2018-11-10T00:00:00Z,6394,6394,6433.838383838384,6446.727272727273,6509,6419.99,6427.92,6421.370519125681,0.16415754376215466,0.6112801645186343,-0.005276979178334527,-0.005276979178334527,0.0009207307866905959,0.002925872245963376,0.01261372263500478,false,false,true,true,false
2018-11-11T00:00:00Z,6416,6434.424242424242,6457.454545454545,6461.484848484848,6472,6435.16,6441.65,6434.472590163932,0.14459016393442348,0.7538996173621041,-0.003981899047604207,-0.001121724647529375,0.0024534933525642354,0.0030791565025806134,0.004711525773676056,true,true,false,false,false
2018-11-12T00:00:00Z,6363,6403.585858585859,6429.323232323232,6444.171717171717,6460,6450.71,6459.99,6471.163808743169,-0.2204228952486815,0.5166008086234177,-0.015013955129961468,-0.008731304756530757,-0.004747185007525933,-0.002448654383100046,0,false,false,true,true,true
2018-11-13T00:00:00Z,6423,6439.636363636364,6445.79797979798,6462.434343434344,6483,6451.68,6441.2,6449.152748633879,-0.07356210058349402,0.09556247115617644,-0.002825560454573654,-0.00024275544364960738,0.0007138390048406913,0.0032966440157647377,0.006489474011053869,true,true,true,true,true
2018-11-14T00:00:00Z,6399,6437,6461,6474,6497,6458.98,6465.44,6457.715333333334,0.23588135593220205,0.572862604915594,-0.010276176099383739,-0.004398772550669344,-0.0006867282041128833,0.0013239624836051994,0.004881338315721807,true,true,true,true,false
2018-11-15T00:00:00Z,5684,5692.222222222223,5856.666666666667,6226.666666666667,6497,5917.2,5887.12,5878.387934426229,0.6182734092803518,0.35188267298565956,-0.03450243922325346,-0.033105793287342075,-0.005172874569115785,0.0576761925468934,0.10359564608840997,true,true,true,false,false
2018-11-16T00:00:00Z,5411,5558.919191919192,5664.575757575758,5743.818181818182,5933,5757.09,5699.95,5753.731617486339,-0.9009644345651602,0.6083219215245683,-0.050693427135325715,-0.024742464070879242,-0.006206061881988765,0.007696239759678974,0.04088632356424182,false,true,true,true,false
2018-11-17T00:00:00Z,5552,5620.575757575758,5651.545454545455,5715.69696969697,5770,5650.57,5619.9,5644.407568306011,-0.2746068352320102,0.3868804341919907,-0.012082065517179956,0.00012024370109046877,0.0056309639932125705,0.017046027455465462,0.026708660296446623,false,true,true,false,false
2018-11-18T00:00:00Z,5567,5593.060606060606,5610.434343434344,5626.939393939394,5652,5630.49,5650.87,5629.885448087432,0.30691136426785254,0.5626619013283731,-0.014841962388092433,-0.010230175873696243,-0.007155651530765395,-0.004234853404981162,0.00019996920828122203,false,false,false,true,true
2018-11-19T00:00:00Z,5618,5630.848484848485,5647.979797979798,5668.323232323232,5723,5661.94,5633.98,5648.075284153004,-0.2209474854126144,0.3411902155117209,-0.002836360796452874,-0.0005558264586517129,0.002484885991749728,0.006095732026601581,0.015800553072605944,true,true,false,false,false
2018-11-20T00:00:00Z,4868,4971.474747474747,5337.616161616162,5441.090909090909,5655,4913.4,4987.42,4927.746754098361,1.1084829119199784,0.8036329972156642,-0.02394424371719247,-0.003197094394547226,0.07021589551635146,0.0909630448389967,0.13385277357832304,true,true,false,false,false
2018-11-21T00:00:00Z,4344,4442.989898989899,4485.414141414141,4789.454545454545,5043,4559.91,4482.12,4565.093224043717,-1.5246629619338719,0.6273840552217942,-0.03081577467805411,-0.008730266260185044,0.0007349516331872975,0.06856901320235628,0.12513721185510432,false,true,true,false,false
2018-11-22T00:00:00Z,4421,4508.030303030303,4551.545454545455,4671.212121212121,4779,4661.08,4647.36,4660.056901639343,-0.25842039455404403,0.14885352008314257,-0.04870722302554562,-0.029980396820925573,-0.020616983718615454,0.005132402312736983,0.028325759140673486,false,true,true,true,false
2018-11-23T00:00:00Z,4355,4486.272727272727,4551.909090909091,4635.777777777777,4715,4370.9,4397.04,4409.120540983607,-0.06125562656293402,0.007484826181571647,-0.009560977384786121,0.020293817493751948,0.035221214933021085,0.054295111660975885,0.07231228280843477,true,false,false,false,false
2018-11-24T00:00:00Z,4241,4290.848484848485,4347.818181818182,4407.161616161616,4475,4415.63,4512.97,4418.481322404372,1.526062517365935,0.8880926848045815,-0.060264083297695364,-0.049218478108987045,-0.03659492932189185,-0.0234453993353345,-0.008413528120062897,true,true,true,true,true
2018-11-25T00:00:00Z,3832,3832,3957.090909090909,4089.131313131313,4519,3933.68,3896.95,3964.5805300546435,-1.263616838010559,0.6373418817498955,-0.016666880509116057,-0.016666880509116057,0.015432815173638152,0.04931582728321209,0.15962483480670786,true,true,true,true,false
2018-11-26T00:00:00Z,3659,3755.161616161616,3958.7979797979797,3998.3939393939395,4218,4088.69,4144.25,4129.04131147541,0.8483453737149206,0.439017243778402,-0.11708994389817216,-0.09388632052564007,-0.044749235736748584,-0.03519480258335296,0.01779574108704832,false,true,true,true,false
2018-11-27T00:00:00Z,3706,3865.030303030303,4043.939393939394,4188.060606060606,4197,3864.45,3862.05,3833.389453551913,0.4041258682967475,0.18835337339084002,-0.040406001993759835,0.000771689395606691,0.04709659220864406,0.08441387503025746,0.08672855089913382,true,true,false,false,false
2018-11-28T00:00:00Z,3698,3758.10101010101,3820.6060606060605,3847.050505050505,3935,3875.63,3896.55,3908.631120218578,0.04612586829675014,0.004300283323062315,-0.05095533228112052,-0.03553117242149851,-0.01949004616749167,-0.012703415829258017,0.009867703481284679,false,false,false,false,true
2018-11-29T00:00:00Z,3887,4079.3030303030305,4221,4377.878787878788,4387,4262.06,4261.1,4268.514437158471,-0.2659074742984149,0.12339841954969322,-0.0877942315364578,-0.04266432838867191,-0.009410715542935008,0.02740578439341663,0.02954636126821704,false,false,true,true,true
2018-11-30T00:00:00Z,4134,4219.979797979798,4348.949494949495,4388.868686868687,4437,4295.72,4244.89,4277.350551912568,-0.7243350930814115,0.4267661526139156,-0.02612317398095129,-0.005868279748168417,0.024514061601006,0.03391811963765538,0.04525676754874677,true,true,false,false,false
2018-12-01T00:00:00Z,3949,3949,4035,4109.272727272727,4335,4041.27,4051.6,4022.163180327868,0.2227735482078342,0.22488926237994833,-0.02532332905518805,-0.02532332905518805,-0.004097146806199998,0.014234556045198715,0.06994767499259555,false,false,true,true,false
2018-12-02T00:00:00Z,3966,4129.333333333333,4202.666666666667,4292.666666666667,4295,4190.98,4225.3,4205.75705464481,0.48017893859405125,0.536144959522612,-0.06136842354389042,-0.02271239123060307,-0.005356621620555514,0.015943641082684493,0.016495870115731382,false,true,true,true,true
2018-12-03T00:00:00Z,4110,4138.282828282829,4154.444444444444,4217.070707070707,4309,4160.55,4134.9,4156.315983606557,-0.26572825784940407,0.19751646236797404,-0.006021911049843924,0.0008181161050639668,0.004726703050725461,0.019872477465164108,0.04210500858545561,true,true,true,false,false
2018-12-04T00:00:00Z,3842,3895.818181818182,4016.909090909091,4114.454545454545,4174,3884.76,3909.39,3882.881185792351,0.6886321200333422,0.5267753376489951,-0.01723798341940811,-0.00347159484774297,0.02750277943850348,0.05245435872464634,0.06768575148552591,true,true,true,false,false
2018-12-05T00:00:00Z,3799,3912.8888888888887,3990.6666666666665,4037.8888888888887,4073,3950.98,3955.37,3956.430513661201,0.055621005834954766,0.0360977450012856,-0.03953359609846864,-0.010740110561366246,0.008923733220069582,0.020862495515941316,0.029739316422989534,true,true,false,false,false
2018-12-06T00:00:00Z,3756,3794.7272727272725,3898,3938.878787878788,3968,3768.44,3802.15,3782.0935628415277,0.2625854404001123,0.29236909432696223,-0.012137869363386528,-0.0019522447227825232,0.025209420985495026,0.03596091366168823,0.04362005707297185,true,true,false,false,false
2018-12-07T00:00:00Z,3507,3623.060606060606,3677.222222222222,3812.626262626263,3889,3508.75,3373.33,3519.301715846994,-1.8044423450958604,0.7144726245432315,0.03962553322681151,0.07403088522635085,0.0900867161594692,0.13022629349226517,0.15286675184461648,true,false,false,false,false
2018-12-08T00:00:00Z,3233,3347.747474747475,3393.6464646464647,3465.3636363636365,3516,3403.57,3479.3,3405.8788087431685,0.9681703250903029,0.6576494974526956,-0.07079010145718971,-0.03781005525609328,-0.024618036775654734,-0.004005507899969446,0.010548098755496742,false,true,true,true,false
2018-12-09T00:00:00Z,3282,3342.343434343434,3383.959595959596,3448.4646464646466,3487,3411.36,3410.88,3412.273890710384,0.20150652959155238,0.22016498665826756,-0.03778497044750918,-0.02009351418301609,-0.007892509862675985,0.011019046833851246,0.022316821465428245,false,false,false,true,true
2018-12-10T00:00:00Z,3398,3398,3444,3461.8888888888887,3650,3548.49,3578.54,3565.7492677595637,0.3902225618227298,0.3855808646827529,-0.050450742481570686,-0.050450742481570686,-0.037596338171433034,-0.032597403161935115,0.019969037652226896,true,true,true,true,false
2018-12-11T00:00:00Z,3383,3434.5757575757575,3483.909090909091,3566.878787878788,3604,3434.01,3415.54,3426.688912568307,-0.20273714920811509,0.30253772536106927,-0.009527044039888265,0.005573279064440042,0.020017066381623705,0.04430889050597798,0.0551772194147924,true,true,false,false,false
2018-12-12T00:00:00Z,3332,3350.10101010101,3370.787878787879,3413.4545454545455,3459,3379.23,3371.84,3363.900213114755,0.25439955543206305,0.5409349166986527,-0.01181550726013101,-0.006447218699282879,-0.0003120317725992825,0.012341791263685509,0.025849387871310574,false,false,true,true,true
2018-12-13T00:00:00Z,3360,3405.252525252525,3451.7979797979797,3471.191919191919,3487,3446.38,3436.1,3447.14980327869,-0.26758655181995095,0.6676146983275207,-0.022147201769447896,-0.008977467113144186,0.004568545676196784,0.010212717671755555,0.014813305782718807,true,true,false,false,false
2018-12-14T00:00:00Z,3267,3343.3636363636365,3389.181818181818,3436.909090909091,3455,3302.06,3311.83,3275.46024590164,0.7061272575715462,0.429705351706145,-0.013536322818502136,0.009521514197176957,0.023356216406584304,0.03776736454138379,0.04322987592962201,true,false,false,false,false
2018-12-15T00:00:00Z,3179,3186.222222222222,3218,3294.5555555555557,3321,3225.19,3244.87,3213.092344262296,0.5085137538205065,0.8823508605894972,-0.020299734658091047,-0.018073999198050375,-0.00828076317387134,0.01531203270255997,0.023461648694708914,true,true,true,false,false
2018-12-16T00:00:00Z,3161,3166.252525252525,3180.959595959596,3226.131313131313,3264,3211.71,3213.69,3218.215934426231,-0.0495909974993061,0.08044389865022894,-0.01639548307397417,-0.014761061193666745,-0.010184679928805892,0.0038713482418382323,0.015654901375054826,false,false,false,true,true
2018-12-17T00:00:00Z,3204,3232.121212121212,3251.4545454545455,3276.939393939394,3290,3229.22,3240.01,3230.6765901639333,0.26901389274798615,0.49096145226791976,-0.01111416322789134,-0.0024348035588742647,0.0035322562135750436,0.011397925913621801,0.015428964725417446,false,true,true,true,true
2018-12-18T00:00:00Z,3221,3473.4444444444443,3544.5555555555557,3569.4444444444443,3572,3509.03,3504.38,3535.295797814209,-0.3596993609335925,0.2932467231914623,-0.08086451811732749,-0.00882768294407449,0.011464383301912334,0.018566606488007644,0.019295852618722825,false,true,true,true,true
2018-12-19T00:00:00Z,3439,3474.151515151515,3506.959595959596,3565.5454545454545,3670,3653,3652.03,3639.4050546448098,0.07224673520422262,0.020264588882369372,-0.058331941413405745,-0.04870674250991508,-0.039723223533323755,-0.02368122536083923,0.004920551035999102,false,false,false,false,true
2018-12-20T00:00:00Z,3627,3686.3939393939395,3776.89898989899,3836.2929292929293,3906,3660.01,3695.79,3658.1642404371596,0.8386076687968864,0.5496543282635556,-0.01861307054783956,-0.0025423686427152176,0.021946319974617032,0.038017021879741375,0.056878231717711246,false,true,true,true,true
2018-12-21T00:00:00Z,3640,3908.121212121212,4003.878787878788,4066.121212121212,4113,4051.86,4039.91,4020.078890710382,0.17152347874409515,0.10725414485278872,-0.09898982898133867,-0.03262171382005734,-0.00891881554817109,0.006488068328554883,0.018091987197734638,false,true,true,true,true
2018-12-22T00:00:00Z,3770,3905.6666666666665,3971.6666666666665,4056,4132,3840.25,3841.74,3852.39325136612,-0.0805565434843009,0.05420399920911556,-0.018673830087408253,0.016640029431108493,0.03381974487254909,0.05577160349216767,0.07555430612170533,false,true,false,false,false
2018-12-23T00:00:00Z,3789,3796.070707070707,3827.8888888888887,3875.6161616161617,3963,3948.91,3979.26,3938.8669672131145,0.4206621283689933,0.2675703807700035,-0.04781290993802873,-0.046036019996002535,-0.03804001525688483,-0.026046008148208098,-0.004086186878967501,false,false,false,false,true
2018-12-24T00:00:00Z,3880,3922.121212121212,3955.818181818182,3988.1111111111113,4018,3929.71,4161.54,3920.309830601094,3.384519866629619,0.7869710352476513,-0.06765284005440293,-0.05753129559701167,-0.04943406003109858,-0.04167420928043192,-0.03449203900479149,false,false,false,true,true
2018-12-25T00:00:00Z,3932,4053.7373737373737,4122.545454545455,4188.707070707071,4193,4010.11,3793.26,4004.4160273224047,-4.372317310363988,0.837435263661472,0.03657539952441957,0.06866847348649274,0.08680803703027336,0.1042499250531391,0.10538165061187468,false,false,false,false,false
2018-12-26T00:00:00Z,3656,3681.4545454545455,3739.6363636363635,3794.181818181818,4015,3745.56,3751.9,3723.6749234972676,0.49230202834120607,0.7551789761411387,-0.025560382739412055,-0.018775941401810974,-0.003268646915865716,0.011269441664707995,0.07012447026839731,false,true,true,true,false
2018-12-27T00:00:00Z,3658,3687.5353535353534,3732.7070707070707,3783.090909090909,3829,3777.74,3792.15,3755.2487158469944,0.5583712142261742,0.782623521380174,-0.03537571034901048,-0.027587159385743375,-0.015675257912511217,0,0.00971744261171101,true,true,true,true,false
2018-12-28T00:00:00Z,3538,3582.121212121212,3720,3755.848484848485,3810,3567.89,3576.92,3575.3167267759572,0.04351208669074743,0.016322032356111182,-0.01088086957494159,0.0014541035642988767,0.040000894624425465,0.0500230603000584,0.06516220659114544,false,true,true,true,true
2018-12-29T00:00:00Z,3542,3545.3636363636365,3579,3609.2727272727275,3874,3839,3850.76,3849.6687595628414,0.021036398999722712,0.004397247942641291,-0.08018157454632338,-0.07930807519460151,-0.07057308167738321,-0.06271158751188667,0.006035172277680193,false,false,false,false,true
